CustomerID,Age,Gender,Region,PlanType,MonthlyCharges,TenureMonths,SupportTickets,AvgMonthlyUsageHours,ContractType,PaymentMethod,AutoPay,SatisfactionScore,LastLoginDays,ReferralCount,DeviceCount,Churn
C0899,42,Male,West,Premium,74.03,6,5,27.6,Yearly,Card,Yes,5,3,3,3,0
C0900,41,Female,Central,Premium,77.4,9,3,58.1,Monthly,UPI,Yes,6,24,2,4,0
C0901,23,Female,Central,Premium,71.9,__37__,0,47.2,Quarterly,Card,Yes,8,0,3,3,0
C0902,36,Male,Central,Basic,13.67,40,8,45.3,Monthly,Card,1,6,3,1,3,0
C0903,51,Male,North,Standard,35.89,24,4,53.9,Yearly,UPI,__value__,3,17,2,1,0
C0904,43,Male,West,Basic,10.19,20,6,NaN,1,Card,No,unknown,8,1,4,1
C0905,NaN,Female,North,Standard,47.56,4,2,47.3,Monthly,Bank Transfer,Yes,5,4,6,,0
C0906,35,Male,South,Basic,8.5,3,6,40.6,1,UPI,Yes,2,25,2,3,1
C0907,18,Male,Central,Standard,58.16,11,3,56.2,Monthly,Card,No,7,0,0,2,0
C0908,36,Male,North,Standard,50.53,14,2,46.6,Monthly,Card,Yes,6,0,1,2,0
C0909,34,Male,East,Premium,"""80.39""",60,1,__66.2__,Monthly,Card,No,5,0,4,3,0
C0910,42,Male,East,Standard,46.98,6,0,"""25.5""",2,Card,Yes,7,0,0,3,0
C0911,30,Female,Central,3,66.12,18,2,53.4,,Card,No,4,2,3,3,0
C0912,"""""",Male,East,Standard,54.76,18,0,17.5,Quarterly,Card,Yes,4,0,0,3,0
C0913,37,Female,West,3,65.15,1,4,59.5,Monthly,Card,Yes,2,16,1,2,0
C0914,20,Male,South,Basic,14.17,2,5,65.3,Monthly,Cash,No,7,0,4,4,0
C0915,43,Female,South,Basic,21.37,22,2,37.4,Quarterly,Card,No,6,0,0,2,0
C0916,18,Male,West,Standard,32.95,50,2,27.5,Monthly,UPI,No,3,0,2,4,0
C0917,43,Female,South,Basic,19.41,12,4,34.3,Monthly,Card,No,5,22,2,2,0
C0918,39,Female,West,Basic,20.38,4,6,42,Yearly,Bank Transfer,Yes,5,17,0,2,0
C0919,__45__,Female,Central,Premium,85.94,49,5,38.2,Yearly,UPI,Yes,7,3,0,2,0
C0920,21,Male,East,Standard,32.86,47,3,21.3,Monthly,Card,No,4,4,0,1,0
C0921,53,,North,Standard,46.34,10,0,28,Yearly,Card,Yes,10,0,2,2,0
C0922,32,Female,North,Basic,17.15,14,5,50.6,Monthly,Card,Yes,5,6,1,1,0
C0923,21,Male,Central,1,16.74,26,2,45.5,Yearly,Card,Yes,7,3,0,2,0
C0924,46,Female,Central,Basic,19.34,21,1,44.1,Monthly,UPI,No,8,5,2,2,0
C0925,30,Male,unknown,2,"""48.22""",26,2,46.1,Yearly,Bank Transfer,Yes,4,6,1,2,0
C0926,38,Female,East,Basic,8.59,1,4,42,Quarterly,,Yes,4,21,0,3,0
C0927,25,Female,South,Standard,40.47,29,0,39.5,Monthly,Card,Yes,8,8,1,1,0
C0928,25,Male,Central,Premium,76.54,15,0,40.9,Monthly,Bank Transfer,No,10,0,3,4,0
C0929,42,Male,Central,Basic,19.19,15,4,40.8,Quarterly,Card,No,6,28,0,2,0
C0930,23,Female,North,Basic,27.42,5,4,35.6,Monthly,UPI,,2,12,0,1,1
C0931,59,Female,South,Basic,20.14,24,3,39.9,Monthly,UPI,Yes,7,0,0,4,0
C0932,25,Female,North,1,28.55,28,4,"""30.6""",__value__,Card,Yes,6,0,0,1,0
C0933,42,Female,Central,Standard,26.6,46,2,23.9,Monthly,Bank Transfer,1,8,21,0,4,0
C0934,38,Female,North,Basic,15.52,19,6,40.1,Monthly,Card,No,4,7,0,2,0
C0935,49,Female,North,Basic,26.97,23,2,45,Yearly,Card,Yes,8,1,4,3,0
C0936,47,Non-binary,North,Premium,83.61,35,1,26.6,Yearly,Bank Transfer,1,7,0,0,3,0
C0937,25,Female,North,Basic,23.59,4,8,5.8,Monthly,Card,No,3,22,0,1,1
C0938,28,Female,East,Standard,48.3,32,0,26.1,Yearly,UPI,No,7,0,0,1,0
C0939,50,Female,Central,Standard,47.02,16,3,47,Monthly,Bank Transfer,Yes,6,7,2,2,0
C0940,41,Female,South,Basic,22.66,11,4,50.8,Monthly,Cash,No,5,4,__0__,2,0
C0941,44,Female,East,Basic,8.5,50,0,54.4,Quarterly,Bank Transfer,Yes,6,0,3,1,0
C0942,39,Female,East,Basic,unknown,39,8,51.7,Monthly,Card,Yes,1,28,1,2,1
C0943,45,Female,Central,Standard,,11,4,50.7,Monthly,UPI,No,5,15,0,2,0
C0944,44,Female,North,Premium,76.49,72,2,43.6,Monthly,UPI,No,5,0,1,3,0
C0945,32,Male,East,Standard,,22,1,"""39.6""",Monthly,Bank Transfer,0,6,0,1,2,0
C0946,51,Male,Central,2,"""41.46""",18,NaN,28.7,Quarterly,Card,0,6,12,0,1,0
C0947,23,Male,Central,Basic,8.5,14,3,49.3,Yearly,Card,Yes,6,8,0,2,0
C0948,44,Male,South,Basic,17.17,33,5,33.4,,UPI,1,1,2,3,3,1
C0949,31,Female,West,Standard,40.35,65,4,43.3,Quarterly,Card,No,4,0,1,3,0
C0950,31,Female,South,Standard,46.57,15,6,42.7,Monthly,Card,Yes,1,23,4,2,1
C0951,34,Female,South,Standard,42.79,26,1,40,Quarterly,Card,Yes,4,0,0,1,0
C0952,18,Male,South,Standard,36.49,30,1,50.9,Yearly,Card,No,7,0,2,3,0
C0953,42,Female,North,,69.84,4,2,NaN,Quarterly,Bank Transfer,No,7,unknown,2,3,0
C0954,31,Male,South,Premium,78.5,8,6,48.4,Monthly,Card,Yes,2,11,1,4,0
C0955,31,Female,Central,Basic,NaN,16,3,45.2,1,UPI,Yes,5,9,0,2,0
C0956,46,Male,,2,52.79,26,1,44.8,Monthly,Card,No,6,0,0,1,0
C0957,43,Female,Central,Basic,19.4,28,10,43.2,Quarterly,Card,No,,28,1,2,0
C0958,21,Male,West,Basic,32.39,15,5,41.5,Yearly,UPI,Yes,7,16,1,2,0
C0959,37,Female,South,Standard,"""51.57""",15,4,39.4,Monthly,Bank Transfer,No,3,9,0,1,1
C0960,33,Female,East,Standard,40.81,66,3,46.2,Yearly,__value__,1,6,2,0,2,0
C0961,18,Female,South,Premium,78.24,2,3,39.7,Yearly,UPI,No,,5,2,4,0
C0962,,Female,West,Premium,83.86,21,0,61,Yearly,Card,No,7,5,0,3,0
C0963,28,Female,West,Premium,78.96,1,2,39.2,Quarterly,Bank Transfer,No,7,7,1,2,0
C0964,37,Female,South,Premium,83.12,1,2,__42.9__,Monthly,Bank Transfer,1,6,16,1,3,0
C0965,44,Female,Central,Premium,NaN,50,1,"""43.4""",Monthly,Card,No,7,0,0,2,0
C0966,22,Male,Central,Standard,NaN,21,2,56.8,N/A,UPI,No,6,3,3,2,0
C0967,53,Male,Central,Standard,38.31,23,1,33.6,Yearly,Bank Transfer,1,4,0,0,1,0
C0968,45,Female,Central,Standard,45.72,30,4,32.2,Monthly,Card,Yes,6,0,0,2,0
C0969,35,Female,East,Basic,16.46,2,2,30,Quarterly,Bank Transfer,No,3,10,2,1,0
C0970,18,Female,South,Basic,18.27,16,1,"""""",Yearly,Bank Transfer,No,9,1,0,1,0
C0971,29,Female,East,Standard,26.39,9,1,32,Monthly,Card,0,8,20,3,4,0
C0972,36,Female,West,Standard,47.05,4,0,58.1,Monthly,Bank Transfer,No,8,11,0,1,0
C0973,51,Male,Central,Premium,63.05,8,2,57.3,Quarterly,Card,Yes,3,32,0,3,0
C0974,44,Male,Central,Basic,27.1,22,3,53.8,Quarterly,Card,No,6,4,0,1,1
C0975,28,Female,,Basic,10.32,17,5,21.8,Monthly,Card,Yes,3,24,3,1,0
C0976,55,Female,Central,Standard,48.82,1,0,39.7,Quarterly,Card,Yes,7,0,0,3,0
C0977,32,Male,South,Basic,24.32,40,6,29.1,Yearly,Bank Transfer,Yes,1,19,5,3,0
C0978,46,Female,North,Basic,8.5,27,8,49.9,Monthly,Card,Yes,5,13,0,2,0
C0979,46,Male,East,Basic,8.5,34,1,38.1,Monthly,Card,Yes,4,16,1,1,0
C0980,28,Female,West,Standard,54.3,6,2,36.9,Quarterly,Bank Transfer,No,7,1,0,1,0
C0981,22,Female,Central,Basic,30.13,13,4,55.3,Monthly,Card,__value__,5,9,1,2,1
C0982,42,Female,Central,Standard,"""47.69""",5,3,"""39.7""",3,UPI,No,7,0,1,2,0
C0983,44,Female,Central,Standard,43.14,21,1,50.5,Monthly,Bank Transfer,1,4,0,3,4,0
C0984,47,Female,West,Standard,"""38.75""",7,0,51.5,Monthly,UPI,,5,0,0,4,1
C0985,40,Female,North,Standard,56.38,4,3,44.1,Monthly,UPI,Yes,5,13,0,2,1
C0986,37,Male,Central,Standard,48.24,1,3,51.9,Monthly,Card,Yes,6,0,0,2,0
C0987,26,Female,West,Basic,26.52,16,6,41.7,Monthly,UPI,No,3,5,0,1,1
C0988,57,Female,North,2,47.28,4,0,44,Monthly,UPI,Yes,4,1,2,4,1
C0989,39,Female,Central,Basic,22.23,"""""",5,45.2,Monthly,Card,No,5,15,0,2,0
C0990,32,Non-binary,Central,Premium,81.78,14,0,__77.6__,Monthly,Card,No,4,7,0,3,0
C0991,37,Male,East,Standard,43.59,56,0,42.2,Monthly,UPI,No,8,0,4,3,0
C0992,42,Female,Central,Standard,48.11,14,1,41.8,Monthly,UPI,Yes,4,0,2,2,0
C0993,44,Male,East,Basic,__8.5__,29,6,30,Monthly,UPI,Yes,1,9,4,2,0
C0994,22,Male,South,Standard,41.61,24,4,"""""",Monthly,Card,Yes,7,0,3,2,0
C0995,38,Non-binary,South,Premium,75.38,19,3,33.4,Quarterly,Card,Yes,5,2,2,5,0
C0996,38,Male,Central,Basic,__16.73__,48,8,33.5,Quarterly,Card,1,2,30,0,2,0
C0997,49,Non-binary,North,Basic,12.47,17,9,55.6,Monthly,Card,Yes,3,23,2,3,0
C0998,25,Female,North,Basic,20.21,27,4,36.2,Monthly,Card,No,,9,1,2,0
C0999,36,Male,South,Basic,"""8.5""",18,5,37.8,Quarterly,Bank Transfer,Yes,1,10,0,2,0
C1000,37,Female,East,Basic,14.31,2,7,42.2,Monthly,Bank Transfer,No,4,8,0,2,1
C1001,35,Female,South,Standard,43.05,9,5,37.2,Yearly,Card,No,3,0,1,3,0
C1002,48,Female,North,Standard,50.89,5,1,43.5,Monthly,Cash,Yes,"""""",5,unknown,2,0
C1003,36,Female,South,Basic,21.15,72,7,35.4,Monthly,Card,Yes,2,6,0,2,0
C1004,48,Female,North,Standard,,3,3,30.8,Yearly,Card,Yes,7,7,2,1,1
C1005,"""""",Male,North,1,8.5,18,6,34.4,Monthly,UPI,No,1,29,0,2,1
C1006,19,Male,West,Premium,49.67,53,2,"""74.6""",Monthly,UPI,Yes,6,0,2,3,0
C1007,42,Female,West,Standard,45.8,2,0,53.1,Monthly,Card,Yes,4,3,1,1,0
C1008,38,Female,East,Standard,43.6,12,2,44.6,1,Card,1,5,10,4,3,0
C1009,28,Male,West,Basic,16.77,22,7,"""42.5""",Monthly,Bank Transfer,1,2,23,0,2,1
C1010,37,Male,South,Standard,42.58,4,4,16.8,,UPI,No,4,14,0,2,0
C1011,50,N/A,North,Premium,86.97,10,0,58.3,Monthly,Bank Transfer,No,__7__,0,0,2,1
C1012,36,Female,Central,Basic,19.59,27,1,35.2,Quarterly,UPI,No,5,0,0,3,0
C1013,__34__,Male,Central,Standard,46.49,30,1,61.5,Yearly,Cash,Yes,3,0,0,1,0
C1014,22,Female,West,Standard,35.46,25,5,55.1,Yearly,Card,Yes,7,4,0,2,0
C1015,37,Male,unknown,Standard,33.45,17,0,29.9,Yearly,Bank Transfer,Yes,6,0,1,3,0
C1016,35,Male,Central,Standard,40.44,43,2,37.2,Monthly,UPI,No,4,0,0,1,0
C1017,48,Non-binary,North,Basic,12.19,21,5,26.4,Quarterly,UPI,No,3,13,4,4,0
C1018,35,Female,East,3,65.14,13,3,33.6,Yearly,Cash,No,6,12,2,2,0
C1019,28,Female,Central,Premium,82.55,65,0,72.2,Monthly,Card,Yes,5,0,0,4,0
C1020,40,Female,East,Standard,NaN,2,1,38.1,Monthly,UPI,No,3,0,0,1,0
C1021,47,Male,West,Standard,52.44,1,4,43.8,Quarterly,Card,No,5,3,0,2,0
C1022,32,Male,Central,Standard,38.11,8,1,45.4,3,Bank Transfer,No,6,0,2,3,0
C1023,52,Male,Central,Basic,12.43,15,4,unknown,Monthly,Card,Yes,6,16,1,3,0
C1024,50,Female,South,Premium,90.71,10,1,52.2,Monthly,Bank Transfer,No,6,15,0,2,0
C1025,41,Male,West,1,15.03,72,2,39,Monthly,Card,No,6,0,1,2,0
C1026,45,Female,Central,Standard,41.78,4,2,34.8,Monthly,Card,Yes,5,8,1,3,0
C1027,31,Male,North,Premium,83.63,9,unknown,47.8,Monthly,Card,No,2,20,3,2,1
C1028,39,Female,West,Standard,33.93,12,5,31.1,Yearly,Card,Yes,2,10,0,1,0
C1029,"""""",Male,Central,Basic,8.5,6,3,45.2,Yearly,Card,Yes,5,14,0,2,0
C1030,22,Female,South,Standard,47.54,16,1,28.6,Monthly,Bank Transfer,Yes,5,0,0,3,0
C1031,38,Male,South,Standard,39.6,21,5,46.8,Monthly,Card,No,2,22,0,2,1
C1032,35,Female,Central,Standard,39.39,15,0,49.1,Monthly,Cash,No,8,7,0,3,0
C1033,39,Female,Central,Basic,18.09,3,2,38.8,Monthly,Card,Yes,3,22,1,1,0
C1034,25,Male,West,Basic,21.73,1,5,31.6,Monthly,Card,No,2,32,0,1,1
C1035,33,Female,Central,Basic,23.13,3,6,32.2,Yearly,UPI,No,5,10,0,2,1
C1036,29,Female,South,,79.37,1,4,48.2,Yearly,Card,Yes,7,24,0,3,0
C1037,31,Male,East,unknown,36.25,9,3,45.4,Quarterly,Card,Yes,7,5,3,2,0
C1038,34,Female,Central,Basic,19.82,12,3,40.1,Quarterly,Cash,Yes,6,3,0,1,0
C1039,37,Female,West,Basic,16.71,23,6,19.7,Quarterly,Bank Transfer,Yes,4,15,1,3,0
C1040,44,Male,Central,Standard,37.14,37,0,39.5,Monthly,UPI,Yes,10,0,2,3,0
C1041,34,Male,East,,NaN,26,5,39.7,Quarterly,Bank Transfer,Yes,2,21,0,2,0
C1042,40,Female,South,Premium,72.34,NaN,1,67.1,Yearly,UPI,Yes,10,0,4,3,0
C1043,31,Female,South,Standard,45.25,1,4,30.7,Monthly,Card,Yes,2,16,0,2,0
C1044,28,Male,North,Basic,13.08,23,5,51,Yearly,Cash,Yes,2,7,0,4,0
C1045,38,Male,North,Standard,48.78,23,0,49.6,Monthly,,No,6,5,0,4,0
C1046,36,Female,South,Premium,83.43,39,1,42.2,Quarterly,Bank Transfer,No,8,6,0,1,0
C1047,30,Male,Central,Standard,52.38,13,0,23,Quarterly,UPI,Yes,4,9,0,2,0
C1048,35,Non-binary,East,2,39.36,22,2,37.1,Yearly,UPI,Yes,7,19,4,1,0
C1049,53,Male,South,N/A,72.14,33,0,42.1,Monthly,Card,Yes,10,10,5,4,0
C1050,21,Female,Central,Basic,27.26,4,8,21.5,Quarterly,Bank Transfer,Yes,3,21,1,2,1
C1051,40,Female,West,Standard,42.04,3,4,34,Quarterly,UPI,__value__,5,2,0,2,1
C1052,34,Female,East,Basic,25.41,24,6,35.1,1,Card,No,1,6,1,1,0
C1053,38,Male,East,Basic,8.5,37,1,30.8,Yearly,Card,Yes,7,0,"""""",1,0
C1054,23,Female,Central,Basic,28.72,33,2,62.2,Monthly,Bank Transfer,0,4,8,4,3,0
C1055,21,Female,South,Premium,86.66,1,0,57.2,Monthly,UPI,No,6,17,4,4,0
C1056,30,Male,South,Basic,16.01,3,2,38.5,Quarterly,Card,No,6,0,0,2,0
C1057,33,Female,West,Premium,71.98,2,5,56.5,Monthly,Card,No,1,8,4,4,1
C1058,42,Female,__value__,Standard,40.51,60,0,40.1,Yearly,Card,Yes,10,0,2,1,0
C1059,60,N/A,East,Basic,10.39,7,7,37,Monthly,UPI,No,4,22,0,1,1
C1060,27,Female,East,Basic,8.5,23,4,44.4,Monthly,Card,No,2,12,1,2,0
C1061,59,Female,East,Basic,17.55,3,6,31.4,Monthly,Bank Transfer,No,2,31,3,4,1
C1062,42,Female,Central,Basic,11.66,24,7,44.6,Yearly,UPI,Yes,6,9,1,2,0
C1063,30,Male,Central,Standard,42.94,,3,35.4,Monthly,Bank Transfer,,7,0,1,3,0
C1064,66,Male,Central,Premium,88.66,29,0,63,Monthly,unknown,Yes,5,0,3,4,0
C1065,20,Female,North,,65.14,20,1,64.4,Quarterly,Card,Yes,9,0,0,3,0
C1066,48,Female,Central,Basic,20.42,1,6,38.2,Quarterly,Cash,Yes,1,18,0,1,1
C1067,39,Female,West,Standard,37.91,15,3,62.4,Monthly,Bank Transfer,Yes,4,9,1,2,0
C1068,32,Non-binary,South,Premium,57.06,30,6,NaN,Quarterly,Card,__value__,5,12,0,2,0
C1069,42,Male,East,Standard,50.21,14,3,35.7,Yearly,Card,Yes,5,12,0,2,0
C1070,41,Non-binary,East,Premium,84.46,49,0,53.7,Yearly,Card,Yes,10,NaN,0,1,0
C1071,39,Male,West,__value__,76.9,48,1,43.2,Monthly,Card,1,7,0,0,2,1
C1072,62,Female,East,Basic,21.99,13,4,24.1,Quarterly,Bank Transfer,No,5,12,3,3,0
C1073,63,Male,East,Premium,88.14,22,0,57.7,Quarterly,unknown,No,unknown,9,3,3,0
C1074,34,Female,North,Premium,93.88,20,4,74.6,Yearly,UPI,Yes,NaN,7,3,2,0
C1075,46,Male,South,Premium,77.2,8,3,37.3,Quarterly,Bank Transfer,No,4,18,5,4,1
C1076,30,Male,Central,Standard,43.83,__49__,1,27.6,Monthly,Card,Yes,6,0,2,2,0
C1077,18,Female,,Basic,8.5,41,6,46.5,Monthly,Card,Yes,6,10,2,2,0
C1078,32,Male,South,Premium,85.49,8,0,38.6,Yearly,Card,No,7,,1,3,0
C1079,40,N/A,Central,Premium,76.2,1,4,54.7,Yearly,__value__,1,7,14,0,3,0
C1080,66,Female,South,Standard,25.72,57,0,"""29.8""",Monthly,Bank Transfer,No,5,0,2,2,0
C1081,40,Male,South,Basic,14.18,8,7,"""""",Yearly,Card,Yes,3,22,0,2,0
C1082,25,Female,South,Basic,9.53,5,4,45.3,Monthly,UPI,Yes,2,0,1,2,1
C1083,NaN,Female,West,Standard,26.64,6,4,60.3,Monthly,Card,Yes,7,,0,3,0
C1084,47,Female,Central,Standard,,72,0,"""48.6""",Yearly,Card,No,6,0,1,2,0
C1085,38,Female,North,Premium,86.91,3,0,63.7,1,Bank Transfer,Yes,9,4,4,4,0
C1086,33,Female,Central,Basic,21.95,4,4,34.6,Quarterly,Bank Transfer,No,8,17,1,2,0
C1087,35,Male,North,Standard,42.05,27,0,41.9,Monthly,Bank Transfer,Yes,5,0,0,1,0
C1088,35,Female,North,Standard,38.59,25,2,17.2,Monthly,UPI,No,NaN,1,3,2,0
C1089,47,Male,N/A,Basic,13.03,59,4,44.4,1,Bank Transfer,Yes,4,0,3,3,0
C1090,21,Female,South,Basic,15.44,53,6,42.2,Monthly,Cash,No,3,0,2,1,1
C1091,64,Female,South,Standard,38.73,21,1,23.9,Monthly,Bank Transfer,No,5,17,2,4,0
C1092,27,Female,North,Basic,20.83,23,8,44.9,Monthly,Card,Yes,4,17,1,3,0
C1093,26,Male,West,Standard,53.77,8,2,38.7,Monthly,Card,Yes,6,7,0,1,0
C1094,__29__,Male,West,Premium,62.88,1,4,48.1,Yearly,Card,No,7,11,4,3,0
C1095,29,Male,North,Premium,69.53,5,3,61.9,Monthly,Card,Yes,3,24,4,2,1
C1096,37,Male,West,Premium,58.16,2,0,53.2,Monthly,Card,Yes,7,0,0,2,0
C1097,53,Female,South,Standard,"""40.45""",16,1,49.5,Quarterly,Card,Yes,7,0,0,2,0
C1098,45,Female,South,3,73.8,25,4,47.9,Monthly,UPI,Yes,2,9,2,3,0
C1099,51,Female,North,Standard,38.63,48,3,47.8,Monthly,UPI,Yes,3,0,0,2,0
C1100,37,Non-binary,East,Premium,79.28,66,2,63.2,Monthly,Bank Transfer,Yes,5,3,3,2,0
C1101,55,Female,Central,Standard,49.2,1,3,40.2,Yearly,UPI,Yes,5,0,0,2,0
C1102,32,Non-binary,East,3,62.59,9,2,64.1,,UPI,Yes,8,0,0,3,0
C1103,39,Male,East,Basic,24.27,1,5,39.4,1,UPI,No,6,9,1,1,0
C1104,__49__,Male,West,Basic,28.98,34,6,60.1,Monthly,Bank Transfer,No,5,16,0,1,1
C1105,18,Male,East,Standard,54.32,16,2,65,Yearly,UPI,Yes,6,12,0,2,0
C1106,40,Male,North,1,31.48,,4,28.2,1,Card,Yes,5,7,0,1,0
C1107,27,Male,East,Standard,39.55,4,4,32.6,Monthly,Card,No,6,4,1,2,0
C1108,54,Female,Central,Standard,28.39,8,2,35.3,Yearly,Bank Transfer,Yes,4,14,0,2,1
C1109,36,Female,East,3,77.81,31,2,51.9,Yearly,Card,No,6,0,2,3,0
C1110,39,Male,East,Standard,45.77,34,2,52.4,Quarterly,Card,Yes,6,0,1,3,0
C1111,32,Male,North,Basic,9.23,4,3,34.1,Monthly,UPI,Yes,4,0,2,4,0
C1112,39,Female,Central,Basic,10.82,41,4,34.6,Monthly,Card,No,5,0,0,"""""",0
C1113,36,Male,West,Standard,41.73,32,unknown,33.9,Monthly,Card,Yes,7,6,2,2,0
C1114,25,Female,West,Standard,39.19,28,4,50,Monthly,UPI,Yes,6,12,1,2,0
C1115,66,Male,Central,Standard,35.35,18,2,45.8,Yearly,Bank Transfer,No,4,12,0,4,0
C1116,27,Female,South,Basic,18.96,71,11,32.3,Yearly,Card,Yes,2,11,2,3,0
C1117,45,Female,Central,Basic,"""""",31,8,39.1,Monthly,UPI,Yes,3,16,5,1,1
C1118,34,Male,West,Premium,76.84,6,2,49.2,Monthly,Card,No,5,24,4,4,1
C1119,28,Male,Central,Basic,15.53,1,4,34.5,Monthly,Card,Yes,5,0,1,4,0
C1120,34,Female,West,Basic,20.16,7,1,33.5,Yearly,Bank Transfer,Yes,4,13,2,3,0
C1121,30,Male,North,Standard,49.08,9,4,39.6,Monthly,Bank Transfer,No,7,15,1,2,1
C1122,53,Male,West,Basic,16.25,24,6,45.5,Yearly,Bank Transfer,No,1,23,0,2,0
C1123,25,Female,South,Basic,23.76,11,6,35.5,Yearly,Cash,Yes,3,18,1,1,0
C1124,25,Female,Central,Standard,37.44,5,1,36,Quarterly,Bank Transfer,No,"""""",1,0,1,0
C1125,36,Female,Central,Standard,43.87,4,2,43.9,Monthly,Card,No,6,0,0,4,0
C1126,18,Female,North,Basic,22.92,10,3,37.1,Monthly,Bank Transfer,Yes,3,17,0,1,0
C1127,54,Male,East,Standard,49.81,72,2,51.3,Monthly,Card,Yes,6,1,0,1,0
C1128,30,Male,North,Basic,20.29,19,4,36.2,2,Card,Yes,4,0,0,1,0
C1129,40,Male,South,Standard,46.03,5,3,45.8,Monthly,Bank Transfer,No,7,0,0,1,0
C1130,32,Non-binary,East,Premium,69.95,52,1,61.3,,UPI,N/A,,1,0,2,0
C1131,20,Female,East,Basic,8.53,11,5,63.2,Yearly,Card,Yes,4,1,0,2,0
C1132,31,Female,West,Standard,49.36,5,0,32.7,,__value__,No,7,1,3,4,0
C1133,37,Male,South,Basic,9.33,12,6,43.1,Yearly,Bank Transfer,Yes,2,4,0,3,0
C1134,40,Male,North,Basic,14.79,16,6,__31.7__,Monthly,UPI,Yes,4,14,3,1,1
C1135,38,Female,East,unknown,69.68,36,0,51.3,1,Bank Transfer,No,9,0,1,3,0
C1136,50,Female,East,Standard,36.88,15,3,57,Monthly,Card,Yes,7,1,2,2,0
C1137,41,Female,South,Basic,25.62,6,NaN,49.5,Monthly,Card,Yes,4,24,0,1,0
C1138,29,Female,Central,Premium,64.56,1,3,21.5,Quarterly,UPI,No,4,8,2,1,1
C1139,38,Female,West,Standard,38.74,7,0,43.5,Monthly,Card,Yes,8,11,2,__1__,0
C1140,44,unknown,West,Basic,unknown,4,5,23,Yearly,UPI,Yes,9,31,1,2,0
C1141,44,Non-binary,South,Basic,24.06,1,6,41.5,Monthly,Bank Transfer,No,6,28,1,1,0
C1142,26,Female,Central,Standard,45.23,26,0,63.6,Monthly,Card,Yes,10,4,2,3,0
C1143,39,Male,North,Basic,8.5,23,6,"""38.7""",Monthly,Card,Yes,6,unknown,0,1,0
C1144,51,Female,South,Basic,24.88,39,8,47.3,Quarterly,UPI,Yes,4,5,1,2,0
C1145,26,Male,East,Standard,32.45,18,4,18.6,Monthly,Card,Yes,4,4,2,2,0
C1146,30,Female,North,Basic,18.87,7,10,46.3,Yearly,Card,Yes,1,20,3,2,1
C1147,37,Male,Central,Standard,48.05,2,2,46.8,Monthly,Card,Yes,6,7,0,1,0
C1148,43,Male,North,Standard,29.66,1,2,33.3,Monthly,Bank Transfer,Yes,6,11,3,2,0
C1149,41,Female,North,Standard,48.3,4,3,51.2,Monthly,Card,Yes,4,12,0,2,1
C1150,29,Male,East,Standard,47.48,19,3,35.4,1,UPI,No,5,1,0,,0
C1151,41,Female,West,,"""36.1""",16,1,49.4,Monthly,Card,No,5,0,0,2,0
C1152,42,Female,West,Basic,14.33,22,6,51.1,Quarterly,Card,No,3,3,0,3,0
C1153,34,Female,Central,Basic,22.44,10,6,33.8,Monthly,UPI,Yes,2,6,1,2,1
C1154,59,Female,West,Basic,25.87,3,3,58.1,Quarterly,Card,Yes,2,15,1,3,0
C1155,34,Female,North,Standard,30.36,2,0,28.9,Monthly,Bank Transfer,Yes,7,17,1,3,0
C1156,50,Female,South,Standard,44.83,4,2,37.3,Yearly,Card,No,7,0,0,3,0
C1157,33,Female,Central,Standard,32.35,13,0,55.5,Monthly,Bank Transfer,Yes,6,14,0,4,0
C1158,45,Male,West,Basic,8.5,48,7,33.7,Quarterly,Bank Transfer,No,1,9,3,2,0
C1159,49,Female,North,Standard,32.32,24,2,57.3,Monthly,__value__,No,6,0,1,2,0
C1160,43,Male,South,Premium,76.35,3,1,28,Yearly,Bank Transfer,No,unknown,,3,3,0
C1161,24,Non-binary,East,Standard,48.09,14,0,31.2,Monthly,UPI,Yes,7,11,0,3,0
C1162,35,Male,South,Standard,39.24,14,2,51.9,Yearly,Card,No,6,10,1,3,0
C1163,30,Female,South,Premium,56.87,34,0,,Quarterly,Bank Transfer,Yes,unknown,8,2,4,0
C1164,37,Female,South,Premium,80.74,13,4,42.8,Yearly,Card,No,,19,0,3,0
C1165,60,Female,West,Basic,13.98,11,5,54.7,Yearly,Card,No,6,23,1,1,0
C1166,33,Female,Central,Standard,39.69,5,4,33.7,Quarterly,UPI,Yes,2,32,0,1,1
C1167,47,Male,North,Standard,36.32,18,0,52.6,1,UPI,Yes,9,7,1,4,0
C1168,25,Male,West,Premium,76.78,22,0,65.8,Quarterly,Bank Transfer,Yes,6,0,0,3,1
C1169,33,Female,West,1,__8.5__,56,3,47.7,Monthly,UPI,Yes,6,4,1,3,0
C1170,42,Male,Central,Basic,14.99,11,2,27.4,Quarterly,UPI,Yes,4,"""""",0,1,0
C1171,18,Male,West,Standard,53.11,10,2,41.6,Yearly,Bank Transfer,0,4,8,0,__1__,0
C1172,32,Male,Central,Premium,94.57,34,3,61.2,Monthly,Bank Transfer,No,4,13,0,2,1
C1173,unknown,Female,East,Basic,27.43,1,2,31.6,Monthly,unknown,Yes,6,7,1,2,0
C1174,40,Male,Central,Standard,41.45,2,2,"""35.7""",1,Card,Yes,5,8,2,1,0
C1175,35,Female,Central,Standard,40,18,2,33,Yearly,Cash,Yes,3,16,4,3,0
